apt_id,short_description,title,description,unit_types,created_at,updated_at,link,status,images,address_country,address_city,address_zone,address_district,address_neighborhood,address_street,address_street_number,address_zip_code,address_level,address_longitude,address_latitude,pricing_business_type,pricing_period,pricing_rent,pricing_monthly_condo_fee,pricing_yearly_iptu,pricing_monthly_total,total_area_m2,num_bedrooms,num_bathrooms,parking_spaces,floors,unit_floor,listing_type,amenities,points_of_interest,full_link
2599645029.0,"Apartamento com 3 Quartos para alugar, 140m²",Praia de Botafogo,"Alugo excelente apartamento de frente, com 3 quartos (com armários embutidos), cozinha e sala ampla, banheiros com box blindex, área e dependências completa. Andar alto com vista panorâmica para a enseada de Botafogo. Portaria 24 horas e elevadores.",APARTMENT,2022-12-15T13:23:48.905000+00:00,2023-01-24T17:50:17.611000+00:00,/imovel/aluguel-apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-rj-140m2-id-2599645029/,ACTIVE,"[['2a51201e870e343fb2e061ba2934a930', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/2a51201e870e343fb2e061ba2934a930/{description}.jpg', 'IMAGE', 'Imagem 1 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['25203e1d1a7d046bfe661f795aacf314', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/25203e1d1a7d046bfe661f795aacf314/{description}.jpg', 'IMAGE', 'Imagem 2 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['be24a7418f33bb34ac54d7e3a61bb9a7', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/be24a7418f33bb34ac54d7e3a61bb9a7/{description}.jpg', 'IMAGE', 'Imagem 3 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['533befe643b68bbaabc1a97c138bad88', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/533befe643b68bbaabc1a97c138bad88/{description}.jpg', 'IMAGE', 'Imagem 4 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['2cbabe9ba119335fa285ad7b56d52230', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/2cbabe9ba119335fa285ad7b56d52230/{description}.jpg', 'IMAGE', 'Imagem 5 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['ac5c44b9f3ec61028c44825d790d30a5', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/ac5c44b9f3ec61028c44825d790d30a5/{description}.jpg', 'IMAGE', 'Imagem 6 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['fa5c1826112396a95a11043d2c185171', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/fa5c1826112396a95a11043d2c185171/{description}.jpg', 'IMAGE', 'Imagem 7 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['03c7b038fcd9b243f4c14084b06aa8b6', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/03c7b038fcd9b243f4c14084b06aa8b6/{description}.jpg', 'IMAGE', 'Imagem 8 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['b8033587ecfcad79da1173f9ead934be', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/b8033587ecfcad79da1173f9ead934be/{description}.jpg', 'IMAGE', 'Imagem 9 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['8ab60b63c6a4ff7f7ce4064dc1d649ba', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/8ab60b63c6a4ff7f7ce4064dc1d649ba/{description}.jpg', 'IMAGE', 'Imagem 10 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['c60d5e23df386aa3003b905b6661fa65', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/c60d5e23df386aa3003b905b6661fa65/{description}.jpg', 'IMAGE', 'Imagem 11 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['5022fb45c2b99082f98683a62ded99de', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/5022fb45c2b99082f98683a62ded99de/{description}.jpg', 'IMAGE', 'Imagem 12 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['2fbb182878f0f42bcfe3a2f9d9e0e05d', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/2fbb182878f0f42bcfe3a2f9d9e0e05d/{description}.jpg', 'IMAGE', 'Imagem 13 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['6da0419b925621f4aa9b44c21f19570e', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/6da0419b925621f4aa9b44c21f19570e/{description}.jpg', 'IMAGE', 'Imagem 14 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro'], ['fa5aa0998173c9e830ab5120a4192df4', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/fa5aa0998173c9e830ab5120a4192df4/{description}.jpg', 'IMAGE', 'Imagem 15 - Apartamento com 3 Quartos para alugar, 140m² no Botafogo, Rio de Janeiro']]",BR,Rio de Janeiro,Zona Sul,,Botafogo,Praia Botafogo,114,22250040,STREET,-43.177087,-22.940842,RENTAL,MONTHLY,5000.0,1200.0,395.0,6200.0,140.0,3,3,0.0,,8,USED,[],"['BS:Ponto Final: Largo do Machado :: Linha 497', 'BS:Largo do Machado', 'BS:Palácio Universitário', 'BS:Rua das Laranjeiras, 336', 'BS:Mureta da Urca', 'TS:Flamengo', 'TS:Ponto Final: Largo do Machado :: Linha 497', 'TS:Acesso Catete', 'TS:Largo do Machado', 'TS:Acesso Largo do Machado', 'CS:Padaria Napoles', 'CS:Mei-jo', 'CS:Deep Freeze', 'CS:Maguila', 'CS:Benamor', 'PH:Rio Brasil', 'PH:RioFarma', 'PH:Farma Hall', 'PH:Drogaria Paraná', 'PH:Riofarma']",https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-rj-140m2-id-2599645029/
2497966510.0,"Apartamento com 3 Quartos para alugar, 110m²",Sem mobília!! Alugue SEM fiador com Fiança Ou Capitalização PORTO SEGURO,"Grande apartamento em ÓTIMA localização de Botafogo com 110m², 3 quartos (sendo 1 suíte), cozinha, área e dependência de empregada, armário em todos os quartos, HIDRÁULICA E ELÉTRICA NOVAS, prédio recuado e em frente a Colégio, Com VAGA e a 3 quadras do metrô. Mobília das fotos será retirada.<br><br>Garantias: Fiador (do RJ), Seguro Fiança Essencial (12% do Aluguel) ou Capitalização (6 aluguéis + taxas), aprovação imediata com a Porto Seguro",APARTMENT,2020-10-02T22:00:00.283000+00:00,2023-01-31T14:44:12.125000+00:00,/imovel/aluguel-apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-rj-110m2-id-2497966510/,ACTIVE,"[['d2ffbc2208f37659659dcaa6ad5708ad', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/d2ffbc2208f37659659dcaa6ad5708ad/{description}.jpg', 'IMAGE', 'Imagem 1 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['7e13409d7c7b062cef9b080a7f5c6a50', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/7e13409d7c7b062cef9b080a7f5c6a50/{description}.jpg', 'IMAGE', 'Imagem 2 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['c55bf83bba32d4e1165f12536251ebe0', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/c55bf83bba32d4e1165f12536251ebe0/{description}.jpg', 'IMAGE', 'Imagem 3 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['1ed8ee7ada4f372b3a0e3a3eec5c983c', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/1ed8ee7ada4f372b3a0e3a3eec5c983c/{description}.jpg', 'IMAGE', 'Imagem 4 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['e1619509cb7d582f221c0f33ae93bb77', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/e1619509cb7d582f221c0f33ae93bb77/{description}.jpg', 'IMAGE', 'Imagem 5 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['281433affb475541c12f705e884e22e3', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/281433affb475541c12f705e884e22e3/{description}.jpg', 'IMAGE', 'Imagem 6 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['a68fb8d325b440c5dece53623854f3eb', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/a68fb8d325b440c5dece53623854f3eb/{description}.jpg', 'IMAGE', 'Imagem 7 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['83bba1e76745374c3fc23ed3d0fc8699', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/83bba1e76745374c3fc23ed3d0fc8699/{description}.jpg', 'IMAGE', 'Imagem 8 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['1e627e87185c4bf659ec51ebebd6e588', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/1e627e87185c4bf659ec51ebebd6e588/{description}.jpg', 'IMAGE', 'Imagem 9 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['0a53f90f26c8b39580562d58e26c2450', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/0a53f90f26c8b39580562d58e26c2450/{description}.jpg', 'IMAGE', 'Imagem 10 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['c5d1776912f33f8de02281d0c4fefa83', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/c5d1776912f33f8de02281d0c4fefa83/{description}.jpg', 'IMAGE', 'Imagem 11 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['7cc0d6e98200cf92b00c351bd855ede3', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/7cc0d6e98200cf92b00c351bd855ede3/{description}.jpg', 'IMAGE', 'Imagem 12 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['f7f9da3c58eef2fadb2c1884b16551f4', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/f7f9da3c58eef2fadb2c1884b16551f4/{description}.jpg', 'IMAGE', 'Imagem 13 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['ec6be1b79a772ec63b4b6983727e75bc', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/ec6be1b79a772ec63b4b6983727e75bc/{description}.jpg', 'IMAGE', 'Imagem 14 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['c731eeb78c5815859976469179ac00fe', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/c731eeb78c5815859976469179ac00fe/{description}.jpg', 'IMAGE', 'Imagem 15 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['a9ade01234fc6189003d163da18d77f2', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/a9ade01234fc6189003d163da18d77f2/{description}.jpg', 'IMAGE', 'Imagem 16 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['2abf0ce0a0ad6848b98fc0565a1f1031', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/2abf0ce0a0ad6848b98fc0565a1f1031/{description}.jpg', 'IMAGE', 'Imagem 17 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['496c5dc095f38fa4f1c1c66c8208e13d', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/496c5dc095f38fa4f1c1c66c8208e13d/{description}.jpg', 'IMAGE', 'Imagem 18 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['e6eb1dfe459344706843af2dc8b40307', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/e6eb1dfe459344706843af2dc8b40307/{description}.jpg', 'IMAGE', 'Imagem 19 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['a65f7a4f718cde08dcdd70d1d6d4bf9f', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/a65f7a4f718cde08dcdd70d1d6d4bf9f/{description}.jpg', 'IMAGE', 'Imagem 20 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['5660fd55d7a878fbb3946b27df6f627b', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/5660fd55d7a878fbb3946b27df6f627b/{description}.jpg', 'IMAGE', 'Imagem 21 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['e04dc3fa7504186179f61c2a76527653', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/e04dc3fa7504186179f61c2a76527653/{description}.jpg', 'IMAGE', 'Imagem 22 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['cc7b6f381e3e500179439c4a07ea0b24', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/cc7b6f381e3e500179439c4a07ea0b24/{description}.jpg', 'IMAGE', 'Imagem 23 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['7fb9fd7f5c37055d4a35e265d0f0a8cb', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/7fb9fd7f5c37055d4a35e265d0f0a8cb/{description}.jpg', 'IMAGE', 'Imagem 24 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['412377bcbcd2afba08c8d6619f6ca5c6', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/412377bcbcd2afba08c8d6619f6ca5c6/{description}.jpg', 'IMAGE', 'Imagem 25 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['57edcdc9f37b38fe4b231d336c84aaf1', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/57edcdc9f37b38fe4b231d336c84aaf1/{description}.jpg', 'IMAGE', 'Imagem 26 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['acd68884f49f210d9ccd5b5c4fe05285', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/acd68884f49f210d9ccd5b5c4fe05285/{description}.jpg', 'IMAGE', 'Imagem 27 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['a025d5436367fcde6a82a2e9c0e441b1', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/a025d5436367fcde6a82a2e9c0e441b1/{description}.jpg', 'IMAGE', 'Imagem 28 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['f5fe6eb35d167170d61ea509604408c6', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/f5fe6eb35d167170d61ea509604408c6/{description}.jpg', 'IMAGE', 'Imagem 29 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['0b9cfbbeb01a5946cbc83401534310fc', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/0b9cfbbeb01a5946cbc83401534310fc/{description}.jpg', 'IMAGE', 'Imagem 30 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['6e95596ac0a9b4ef1c355aac14274d84', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/6e95596ac0a9b4ef1c355aac14274d84/{description}.jpg', 'IMAGE', 'Imagem 31 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['c760501731b1fb42032bab4757959eb0', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/c760501731b1fb42032bab4757959eb0/{description}.jpg', 'IMAGE', 'Imagem 32 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['fa964558bddae342ca55055c3a049a7c', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/fa964558bddae342ca55055c3a049a7c/{description}.jpg', 'IMAGE', 'Imagem 33 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['adb6dd5576b3a39d3e786d246b73938e', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/adb6dd5576b3a39d3e786d246b73938e/{description}.jpg', 'IMAGE', 'Imagem 34 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['7fe7fb24fce48d51323a245ec8a1feb7', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/7fe7fb24fce48d51323a245ec8a1feb7/{description}.jpg', 'IMAGE', 'Imagem 35 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['e5ca40df163b81fd660a454ae1643a9e', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/e5ca40df163b81fd660a454ae1643a9e/{description}.jpg', 'IMAGE', 'Imagem 36 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['706f4df18b241a11ede77e0fd9269425', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/706f4df18b241a11ede77e0fd9269425/{description}.jpg', 'IMAGE', 'Imagem 37 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['553c480d48090f3e75d7c2d860c7563b', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/553c480d48090f3e75d7c2d860c7563b/{description}.jpg', 'IMAGE', 'Imagem 38 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro'], ['ffe1fe1c6c1f9e80c08388d3dc063d1d', 'https://resizedimgs.zapimoveis.com.br/{action}/{width}x{height}/named.images.sp/ffe1fe1c6c1f9e80c08388d3dc063d1d/{description}.jpg', 'IMAGE', 'Imagem 39 - Apartamento com 3 Quartos para alugar, 110m² no Botafogo, Rio de Janeiro']]",BR,Rio de Janeiro,Zona Sul,,Botafogo,Rua São Clemente,249,22260007,STREET,-43.190322,-22.95016,RENTAL,MONTHLY,2500.0,2000.0,293.0,4500.0,110.0,3,1,1.0,,0,USED,[],"['BS:BRS 3: Sorocaba', 'BS:Cobal', 'BS:Cobal do Humaitá', 'BS:Integrada 9', 'BS:Ponto Final: Rio Sul :: Barra, Recreio e Vargem Grande', 'TS:Acesso São Clemente/Humaitá', 'TS:Acesso Voluntários', 'TS:Acesso Muniz Barreto/Botafogo Praia Shopping', 'TS:Botafogo', 'TS:Botafogo / Coca-Cola', 'CS:Latteria Bloise', 'CS:Degustare', 'CS:Panificação Voluntários', 'CS:Casa Imperial', 'CS:TECNOMEDI BOTAFOGO', 'PH:Bio Mundo', 'PH:Poubel', 'PH:Caminhoá', 'PH:Ypiranga', 'PH:Farmacopa']",https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-rj-110m2-id-2497966510/
